feature,benchmark,rho,p,n,q
geometry_spectral.min_alpha,benchmark_mmlu_conceptual_physics_acc,-0.37356535754710746,0.010550696132583692,46,0.026503638738552163
geometry_spectral.min_alpha,benchmark_mmlu_electrical_engineering_acc,-0.4637645497345359,0.0011697352744695494,46,0.003796061761895609
geometry_spectral.min_alpha,benchmark_mmlu_elementary_mathematics_acc,-0.3732757690447927,0.010615762131742515,46,0.02950616775020448
geometry_spectral.min_alpha,benchmark_mmlu_high_school_biology_acc,-0.48874082392968216,0.0005682774286667585,46,0.0021412927853371156
geometry_spectral.min_alpha,benchmark_mmlu_high_school_chemistry_acc,-0.3970379701488393,0.006294485996369468,46,0.018157929312934078
geometry_spectral.min_alpha,benchmark_mmlu_high_school_computer_science_acc,-0.3966304888047254,0.0063531700916702495,46,0.017482161677361368
geometry_spectral.min_alpha,benchmark_mmlu_high_school_mathematics_acc,-0.39380291244037946,0.006773635301228204,46,0.017940316685499336
geometry_spectral.min_alpha,benchmark_mmlu_high_school_physics_acc,-0.35244030961052647,0.01629572941032088,46,0.04038026508116801
geometry_spectral.min_alpha,benchmark_mmlu_high_school_statistics_acc,-0.3513655676541013,0.016647941895509933,46,0.04867858210247105
geometry_spectral.min_alpha,benchmark_mmlu_machine_learning_acc,-0.4081947644339975,0.004860531648573869,46,0.013787852950726445
geometry_spectral.min_alpha,benchmark_boolq_acc,-0.2121212121212121,0.5563057751029299,10,0.7387740693366909
geometry_spectral.min_alpha,benchmark_copa_acc,-0.6200636545536659,0.055822633402221926,10,0.28733510526415007
geometry_spectral.min_alpha,benchmark_openbookqa_acc,-0.5835893219328621,0.07653771742823344,10,0.3098844169045549
geometry_spectral.min_alpha,benchmark_sciq_acc,-0.44377104688644714,0.19889344223611463,10,0.38169146140109855
geometry_spectral.min_alpha,benchmark_commonsense_qa_acc,-0.6121212121212121,0.05997214247725527,10,0.2672584067442785
geometry_spectral.min_alpha,benchmark_triviaqa_exact_match,-0.7454545454545454,0.013330146315440054,10,0.1053716327791928
geometry_spectral.min_alpha,benchmark_nq_open_exact_match,-0.8085143730944859,0.004635280964462703,10,0.07891862975392909
geometry_spectral.min_alpha,benchmark_gsm8k_exact_match,0.3333333333333334,0.4197530864197532,8,0.6716049382716051
geometry_spectral.min_alpha,benchmark_drop_em,0.0,1.0,7,1.0
geometry_spectral.min_alpha,benchmark_truthfulqa_mc2_acc,-0.23636363636363633,0.5108853175152003,10,0.686696054311929
geometry_spectral.min_alpha,benchmark_lambada_openai_acc,-0.790277206784084,0.006514223587240812,10,0.09403140134625869
geometry_spectral.min_alpha,composite_benchmark,-0.4404009304480114,0.0021915876339120353,46,0.006307285670825582
geometry_spectral.max_alpha,benchmark_arc_challenge_acc,0.15747108719902037,0.29594592547698956,46,0.39840970814673915
geometry_spectral.max_alpha,benchmark_arc_easy_acc,0.1694936162338864,0.2601248170635854,46,0.35836313354213184
geometry_spectral.max_alpha,benchmark_hellaswag_acc,0.25324575211721284,0.08948267606058109,46,0.1374198239501781
geometry_spectral.max_alpha,benchmark_piqa_acc,0.22166363478903175,0.13873733969391858,46,0.20739671843814822
geometry_spectral.max_alpha,benchmark_winogrande_acc,0.1839126553843045,0.22114199431939052,46,0.30616438986264105
geometry_spectral.max_alpha,benchmark_mmlu_acc,0.198821933016715,0.1852924752969599,46,0.2714267811791018
geometry_spectral.max_alpha,benchmark_mmlu_humanities_acc,0.2184049836550916,0.1447857895337939,46,0.21867440526694903
geometry_spectral.max_alpha,benchmark_mmlu_formal_logic_acc,0.23937928066074432,0.10909796160127731,46,0.1833347354724913
geometry_spectral.max_alpha,benchmark_mmlu_high_school_european_history_acc,0.1736649015129952,0.2484042875631332,46,0.34653346223024883
geometry_spectral.max_alpha,benchmark_mmlu_high_school_us_history_acc,0.21289727987708157,0.15544869324520028,46,0.2367354057546696
geometry_spectral.max_alpha,benchmark_mmlu_high_school_world_history_acc,0.23945096030062452,0.10898875500354901,46,0.17704617757243182
geometry_spectral.max_alpha,benchmark_mmlu_international_law_acc,0.3982223056310377,0.006126587290297275,46,0.0158788577477431
geometry_spectral.max_alpha,benchmark_mmlu_jurisprudence_acc,0.31723899915986564,0.03169482111122763,46,0.06244990359112506
geometry_spectral.max_alpha,benchmark_mmlu_logical_fallacies_acc,0.18471790205066155,0.21909125232274035,46,0.31219435759829084
geometry_spectral.max_alpha,benchmark_mmlu_moral_disputes_acc,0.3445606283842645,0.019031125996614075,46,0.03952202586228662
geometry_spectral.max_alpha,benchmark_mmlu_moral_scenarios_acc,0.18317857010955754,0.22302304794139885,46,0.3228313822676486
geometry_spectral.max_alpha,benchmark_mmlu_philosophy_acc,0.29219237946290355,0.04878768765540561,46,0.08849578083399876
geometry_spectral.max_alpha,benchmark_mmlu_prehistory_acc,0.2908788124194377,0.0498581413253552,46,0.08999086742922137
geometry_spectral.max_alpha,benchmark_mmlu_professional_law_acc,0.15874043948283798,0.29202036043424745,46,0.39457834284183896
geometry_spectral.max_alpha,benchmark_mmlu_world_religions_acc,0.2934390395064804,0.047789058233205776,46,0.08625630016907017
geometry_spectral.max_alpha,benchmark_mmlu_other_acc,0.28230432369086533,0.05732128777076974,46,0.10072562827027086
geometry_spectral.max_alpha,benchmark_mmlu_business_ethics_acc,0.23790425787545497,0.11136380751666757,46,0.1824683223841596
geometry_spectral.max_alpha,benchmark_mmlu_clinical_knowledge_acc,0.26138852161361403,0.07931355916314425,46,0.13206881947211493
geometry_spectral.max_alpha,benchmark_mmlu_college_medicine_acc,0.1876793113019748,0.21166288989531365,46,0.30517864401079736
geometry_spectral.max_alpha,benchmark_mmlu_global_facts_acc,0.26901125953904154,0.07063791443542664,46,0.137696841206125
geometry_spectral.max_alpha,benchmark_mmlu_human_aging_acc,0.3115401221242213,0.03506701907204925,46,0.0667551847439271
geometry_spectral.max_alpha,benchmark_mmlu_management_acc,0.2793360253466109,0.06010460669667635,46,0.10411485188452704
geometry_spectral.max_alpha,benchmark_mmlu_marketing_acc,0.2553067003559824,0.0868178616284216,46,0.14390897244983264
geometry_spectral.max_alpha,benchmark_mmlu_medical_genetics_acc,0.2971764240746433,0.0448942394453045,46,0.08501991977854297
geometry_spectral.max_alpha,benchmark_mmlu_miscellaneous_acc,0.2994695293138444,0.043189901389053424,46,0.07795510596394581
geometry_spectral.max_alpha,benchmark_mmlu_nutrition_acc,0.2779902556471838,0.06140164558217417,46,0.10567674470116874
geometry_spectral.max_alpha,benchmark_mmlu_professional_accounting_acc,0.24524112668800835,0.10043978934289073,46,0.17114565503415646
geometry_spectral.max_alpha,benchmark_mmlu_professional_medicine_acc,0.2445253241729583,0.10146778264466019,46,0.17452458614881552
geometry_spectral.max_alpha,benchmark_mmlu_virology_acc,0.2503478009713793,0.09333677808456753,46,0.14800257002129905
geometry_spectral.max_alpha,benchmark_mmlu_social_sciences_acc,0.24184296552149512,0.10539209936842668,46,0.17509460145072706
geometry_spectral.max_alpha,benchmark_mmlu_econometrics_acc,0.11144376861151373,0.4609104045349353,46,0.5720297210781625
geometry_spectral.max_alpha,benchmark_mmlu_high_school_geography_acc,0.24518757336466973,0.10051642100492221,46,0.16364700168061944
geometry_spectral.max_alpha,benchmark_mmlu_high_school_government_and_politics_acc,0.2675139690352934,0.0722798726237381,46,0.1298196238033232
geometry_spectral.max_alpha,benchmark_mmlu_high_school_macroeconomics_acc,0.2590593678949807,0.08212490032252245,46,0.14465855936328653
geometry_spectral.max_alpha,benchmark_mmlu_high_school_microeconomics_acc,0.21198940642247197,0.15726017262495925,46,0.24668924074859488
geometry_spectral.max_alpha,benchmark_mmlu_high_school_psychology_acc,0.2315094706410476,0.12160367235348819,46,0.19316763827095842
geometry_spectral.max_alpha,benchmark_mmlu_human_sexuality_acc,0.2716080326101857,0.0678603946884228,46,0.11644588853811516
geometry_spectral.max_alpha,benchmark_mmlu_professional_psychology_acc,0.29690053984821174,0.045102928056126944,46,0.08519441966157312
geometry_spectral.max_alpha,benchmark_mmlu_public_relations_acc,0.3119907868343326,0.03479000683538409,46,0.06641373287825404
geometry_spectral.max_alpha,benchmark_mmlu_security_studies_acc,0.31640962910779424,0.032168206006333425,46,0.06605325446806104
geometry_spectral.max_alpha,benchmark_mmlu_sociology_acc,0.3240683767231826,0.028011790629515594,46,0.05621197310137662
geometry_spectral.max_alpha,benchmark_mmlu_us_foreign_policy_acc,0.30605893525324523,0.03858404100188301,46,0.07422351045362231
geometry_spectral.max_alpha,benchmark_mmlu_stem_acc,0.22279105638968336,0.1366890826240933,46,0.2186427120310989
geometry_spectral.max_alpha,benchmark_mmlu_abstract_algebra_acc,0.12405818571772843,0.41140259877251106,46,0.5467914540049192
geometry_spectral.max_alpha,benchmark_mmlu_anatomy_acc,0.21309807404241318,0.1550501221502838,46,0.23417694068565592
geometry_spectral.max_alpha,benchmark_mmlu_astronomy_acc,0.19536046654756842,0.19321981702030594,46,0.2758665746911009
geometry_spectral.max_alpha,benchmark_mmlu_college_biology_acc,0.24306565189878634,0.10358912169553655,46,0.17817328931632287
geometry_spectral.max_alpha,benchmark_mmlu_college_chemistry_acc,0.26292568486804585,0.07749993859130541,46,0.14234285203578959
geometry_spectral.max_alpha,benchmark_mmlu_college_computer_science_acc,0.16649696456659305,0.26876933599503444,46,0.3713995928400192
geometry_spectral.max_alpha,benchmark_mmlu_college_mathematics_acc,0.17168698000162025,0.25391662555677086,46,0.371226106563999
geometry_spectral.max_alpha,benchmark_mmlu_college_physics_acc,0.21844049793768514,0.1447188365088505,46,0.23666547983885844
geometry_spectral.max_alpha,benchmark_mmlu_computer_security_acc,0.24381896980191292,0.10249011707494604,46,0.16331383914678252
geometry_spectral.max_alpha,benchmark_mmlu_conceptual_physics_acc,0.1485423500614654,0.32451751370804377,46,0.4336787980266545
geometry_spectral.max_alpha,benchmark_mmlu_electrical_engineering_acc,0.31777518787486947,0.03139185731749255,46,0.06345030577617976
geometry_spectral.max_alpha,benchmark_mmlu_elementary_mathematics_acc,0.22525305868882248,0.1322946388189462,46,0.2286226500630016
geometry_spectral.max_alpha,benchmark_mmlu_high_school_biology_acc,0.26470497831830253,0.07544153791690605,46,0.14140452363399572
geometry_spectral.max_alpha,benchmark_mmlu_high_school_chemistry_acc,0.203406057146061,0.17515530677840735,46,0.27594510615305123
geometry_spectral.max_alpha,benchmark_mmlu_high_school_computer_science_acc,0.14970227761016897,0.32071096805518606,46,0.4288816495845331
geometry_spectral.max_alpha,benchmark_mmlu_high_school_mathematics_acc,0.2199661008103902,0.14186428098412718,46,0.22446491211990685
geometry_spectral.max_alpha,benchmark_mmlu_high_school_physics_acc,0.13477496894778562,0.3718485668655382,46,0.4951207693601246
geometry_spectral.max_alpha,benchmark_mmlu_high_school_statistics_acc,0.2192051683459445,0.1432827971108765,46,0.2727596997084654
geometry_spectral.max_alpha,benchmark_mmlu_machine_learning_acc,0.2271857994890879,0.1289195718275302,46,0.2075775484711995
geometry_spectral.max_alpha,benchmark_boolq_acc,-0.34545454545454546,0.3282265114713672,10,0.5164511934051844
geometry_spectral.max_alpha,benchmark_copa_acc,-0.06686960980480709,0.8543750609172778,10,0.9534538494942394
geometry_spectral.max_alpha,benchmark_openbookqa_acc,-0.08510677611520905,0.8151715445415288,10,0.911235531272012
geometry_spectral.max_alpha,benchmark_sciq_acc,-0.21884599572482327,0.5435509174040242,10,0.7291268871843879
geometry_spectral.max_alpha,benchmark_commonsense_qa_acc,0.17575757575757575,0.6271883447764846,10,0.8102199629019178
geometry_spectral.max_alpha,benchmark_triviaqa_exact_match,-0.09090909090909088,0.8027717312071619,10,0.8913719557216648
geometry_spectral.max_alpha,benchmark_nq_open_exact_match,-0.024316221747202584,0.9468397049085097,10,0.9792859253259352
geometry_spectral.max_alpha,benchmark_gsm8k_exact_match,-0.28571428571428575,0.49272624501695717,8,0.7302906845787044
geometry_spectral.max_alpha,benchmark_drop_em,0.408248290463863,0.3632174676491228,7,0.703138188102092
geometry_spectral.max_alpha,benchmark_truthfulqa_mc2_acc,-0.07878787878787878,0.8287173946974606,10,0.900602864286602
geometry_spectral.max_alpha,benchmark_lambada_openai_acc,0.04863244349440517,0.8938677821006588,10,0.9481281267010183
geometry_spectral.max_alpha,composite_benchmark,0.22178364418646007,0.13851823209224254,46,0.21139212454995676
geometry_spectral.std_alpha,benchmark_arc_challenge_acc,0.26016159921194354,0.0807849129039777,46,0.1333042242275569
geometry_spectral.std_alpha,benchmark_arc_easy_acc,0.2589200358957768,0.0822955182946141,46,0.13703422294615694
geometry_spectral.std_alpha,benchmark_hellaswag_acc,0.34772418897249296,0.017889638109455177,46,0.03440009755082539
geometry_spectral.std_alpha,benchmark_piqa_acc,0.3043424646894481,0.03974312027882317,46,0.07103232499711427
geometry_spectral.std_alpha,benchmark_winogrande_acc,0.26634591863174645,0.07358160774820542,46,0.11933659480557376
geometry_spectral.std_alpha,benchmark_mmlu_acc,0.32941684414467454,0.025382465279210276,46,0.052266428504514684
geometry_spectral.std_alpha,benchmark_mmlu_humanities_acc,0.3235575293733313,0.028274365966443483,46,0.057197731637526436
geometry_spectral.std_alpha,benchmark_mmlu_formal_logic_acc,0.3415191285414896,0.020185928215806507,46,0.04611222976798299
geometry_spectral.std_alpha,benchmark_mmlu_high_school_european_history_acc,0.2849386333522311,0.0549386920659407,46,0.1026687946820236
geometry_spectral.std_alpha,benchmark_mmlu_high_school_us_history_acc,0.35179419235525855,0.0165067079239582,46,0.03645439121575059
geometry_spectral.std_alpha,benchmark_mmlu_high_school_world_history_acc,0.38080257511384763,0.009032182570589938,46,0.023166755996846474
geometry_spectral.std_alpha,benchmark_mmlu_international_law_acc,0.48666684839719576,0.0006046556309370943,46,0.0023141532262566282
geometry_spectral.std_alpha,benchmark_mmlu_jurisprudence_acc,0.4233633193939408,0.003372124337567562,46,0.009096025427165637
geometry_spectral.std_alpha,benchmark_mmlu_logical_fallacies_acc,0.296378569224517,0.045499924935838404,46,0.08594430265658365
geometry_spectral.std_alpha,benchmark_mmlu_moral_disputes_acc,0.4281660674143678,0.0029930278813551266,46,0.007956012295529447
geometry_spectral.std_alpha,benchmark_mmlu_moral_scenarios_acc,0.33555477369979547,0.02262230843672806,46,0.052166900527596885
geometry_spectral.std_alpha,benchmark_mmlu_philosophy_acc,0.3975569317407967,0.0062204290804387516,46,0.014574146339104895
geometry_spectral.std_alpha,benchmark_mmlu_prehistory_acc,0.3906847743869054,0.0072650942922101065,46,0.017076475651464914
geometry_spectral.std_alpha,benchmark_mmlu_professional_law_acc,0.27811873673393434,0.061276859019456856,46,0.10978770574319353
geometry_spectral.std_alpha,benchmark_mmlu_world_religions_acc,0.4283158674511739,0.002981833088935666,46,0.007414013564666571
geometry_spectral.std_alpha,benchmark_mmlu_other_acc,0.37931353519748146,0.009328210463498778,46,0.021443150467979892
geometry_spectral.std_alpha,benchmark_mmlu_business_ethics_acc,0.3861273766704825,0.008038847551663026,46,0.020193806049022926
geometry_spectral.std_alpha,benchmark_mmlu_clinical_knowledge_acc,0.35597088847239666,0.015182838072150004,46,0.03207703650503368
geometry_spectral.std_alpha,benchmark_mmlu_college_medicine_acc,0.3284595134369959,0.025837325050619454,46,0.05365649037500801
geometry_spectral.std_alpha,benchmark_mmlu_global_facts_acc,0.2824947915111356,0.05714628379357873,46,0.11571726718311927
geometry_spectral.std_alpha,benchmark_mmlu_human_aging_acc,0.4161963797581471,0.004016265220988132,46,0.010158788500146452
geometry_spectral.std_alpha,benchmark_mmlu_management_acc,0.42128979036714526,0.003548425784256486,46,0.00951886581995336
geometry_spectral.std_alpha,benchmark_mmlu_marketing_acc,0.3898436230241218,0.007402845952848687,46,0.018469216353352868
geometry_spectral.std_alpha,benchmark_mmlu_medical_genetics_acc,0.44886759711265445,0.0017544789376086902,46,0.005457549376135969
geometry_spectral.std_alpha,benchmark_mmlu_miscellaneous_acc,0.41381650138566545,0.0042527980341362836,46,0.010646559462169943
geometry_spectral.std_alpha,benchmark_mmlu_nutrition_acc,0.39916109409641604,0.0059962780771796115,46,0.014185369820123936
geometry_spectral.std_alpha,benchmark_mmlu_professional_accounting_acc,0.35213182774819896,0.016396171815354084,46,0.03804952887944075
geometry_spectral.std_alpha,benchmark_mmlu_professional_medicine_acc,0.3415476708409605,0.02017482297339046,46,0.048195410436432766
geometry_spectral.std_alpha,benchmark_mmlu_virology_acc,0.38559476470807386,0.008133760234089984,46,0.018127374180243225
geometry_spectral.std_alpha,benchmark_mmlu_social_sciences_acc,0.3789434732119229,0.009403063562642911,46,0.022317011247701194
geometry_spectral.std_alpha,benchmark_mmlu_econometrics_acc,0.27083920044500026,0.06867354855956123,46,0.12613156783175694
geometry_spectral.std_alpha,benchmark_mmlu_high_school_geography_acc,0.3772095105650711,0.00976072336492283,46,0.023121510856953503
geometry_spectral.std_alpha,benchmark_mmlu_high_school_government_and_politics_acc,0.38669876600734227,0.007938090249293544,46,0.020465451852035518
